Time,Flux,Flux Error
2036.4853020590917,1.000741958618164,0.0010006192605942488
2036.4866909929788,1.0000758171081543,0.0010006328811869025
2036.4880799268662,0.9994580149650574,0.0010009752586483955
2036.4894688602876,0.9985111355781555,0.001000376301817596
2036.4908577941746,1.0004887580871582,0.0010011914419010282
2036.4922467280621,0.9990643262863159,0.0010007235687226057
2036.4936356619492,1.0010746717453003,0.0010006604716181755
2036.4950245958353,1.0018200874328613,0.001001231954433024
2036.4964135297223,0.9986014366149902,0.0009996125008910894
2036.4978024636093,0.999730110168457,0.001001340919174254
2036.4991913974964,1.0008325576782227,0.0010006292723119259
2036.5005803309182,1.0012531280517578,0.0010014568688347936
2036.5019692648052,0.9999843239784241,0.001000622403807938
2036.5033581986922,0.9995765686035156,0.001001101452857256
2036.5047471325797,1.001574158668518,0.0010009693214669824
2036.5061360664668,1.002315640449524,0.0010013035498559475
2036.5075250003538,0.9994414448738098,0.0010003955103456974
2036.5089139337756,1.0000606775283813,0.0010011035483330488
2036.5103028676626,1.0020719766616821,0.0010003643110394478
2036.5116918015497,1.0004326105117798,0.0010003187926486135
2036.5130807354371,1.0013991594314575,0.001002602162770927
2036.5144696688585,1.000515103340149,0.0009994321735575795
2036.5158586027455,1.0015045404434204,0.0010015114676207304
2036.517247536633,0.9996532201766968,0.0010008657118305564
2036.51863647052,1.0004132986068726,0.0010009922552853823
2036.5200254039412,1.0015147924423218,0.0010012210113927722
2036.521414337829,1.00187087059021,0.0010010726982727647
2036.522803271716,0.9993979334831238,0.0010003544157370925
2036.5241922056027,0.9992530345916748,0.0010007353266701102
2036.5255811390248,1.0007519721984863,0.0010009693214669824
2036.5269700729118,1.0001956224441528,0.0010008284589275718
2036.5283590067986,1.0024969577789307,0.001001706812530756
2036.5297479406863,1.0024034976959229,0.0010010836413130164
2036.5311368741068,0.9986352324485779,0.0010007817763835192
2036.5325258079931,0.9990518093109131,0.0010007147211581469
2036.5339147418808,0.9992772936820984,0.001000319141894579
2036.5353036753022,1.0004174709320068,0.0010009647812694311
2036.536692609189,1.0013701915740967,0.0010015548905357718
2036.5380815430767,0.9990260004997253,0.0010007945820689201
2036.5394704764985,1.0013399124145508,0.001001318683847785
2036.5408594103856,0.9991587400436401,0.0010000028414651752
2036.542248343807,1.0016629695892334,0.0010009821271523833
2036.5436372776944,1.0008435249328613,0.0010009767720475793
2036.5450262115814,1.001315951347351,0.0010009577963501215
2036.5464151450028,1.0000361204147339,0.00100039248354733
2036.5478040788903,1.0025893449783325,0.001001350930891931
2036.5491930123117,1.000905156135559,0.0010012878337875009
2036.5505819461987,0.9985786080360413,0.001000956166535616
2036.5519708800862,1.0004380941390991,0.0010004787473008037
2036.5533598135075,1.0004711151123047,0.0010010484838858247
2036.5547487473946,1.0046013593673706,0.0010025453520938754
2036.5561376808164,1.0024101734161377,0.0010005448712036014
2036.5575266147034,0.9998454451560974,0.0009998680325224996
2036.5589155481248,0.9996272921562195,0.0010014193831011653
2036.5603044820123,1.0013400316238403,0.0010014207800850272
2036.5616934158993,1.002327799797058,0.0010015548905357718
2036.5630823493207,1.0013350248336792,0.0010005951626226306
2036.5644712832081,1.0001205205917358,0.0010008401004597545
2036.5658602166295,1.0019160509109497,0.0010010559344664216
2036.5672491505156,0.9987751245498657,0.0009997504530474544
2036.568638083937,1.0007822513580322,0.001001440454274416
2036.570027017824,1.0025092363357544,0.0010005126241594553
2036.5714159512452,1.0009312629699707,0.0010012844577431679
2036.5728048851329,1.0010535717010498,0.001000881427899003
2036.5741938185542,1.0007734298706055,0.001001174678094685
2036.5755827519754,1.0002496242523193,0.0010010824771597981
2036.576971685863,1.0009976625442505,0.0010008886456489563
2036.5783606192845,0.9993500709533691,0.0009998007444664836
2036.5797495531713,1.0001744031906128,0.0010011544218286872
2036.5811384865933,1.003167986869812,0.0010015886509791017
2036.5825274204803,1.0002949237823486,0.0010005403310060501
2036.5839163539015,1.0000743865966797,0.0010017820168286562
2036.5853052877892,1.0010098218917847,0.0010004390496760607
2036.5866942212106,1.0005137920379639,0.001000507501885295
2036.5880831546317,0.9994942545890808,0.0010005650110542774
2036.5894720885194,0.9970898628234863,0.0010006820084527135
2036.5908610219406,1.0007141828536987,0.001000628457404673
2036.5922499558274,0.9996699690818787,0.0010003759525716305
2036.5936388892496,0.9991281032562256,0.0010016055312007666
2036.5950278226708,0.9998947978019714,0.0010004884097725153
2036.5964167565576,0.9996820688247681,0.0010003667557612062
2036.5978056899799,1.0004454851150513,0.0010004508076235652
2036.599194623401,1.0002219676971436,0.0010002825874835253
2036.6005835572878,1.0005640983581543,0.0010012878337875009
2036.60197249071,0.9986739158630371,0.001000112621113658
2036.6033614241312,0.9997023940086365,0.0010011318372562528
2036.6047503580176,1.0000689029693604,0.001000870019197464
2036.606139291439,0.9998690485954285,0.0010002354392781854
2036.6075282248607,1.0003161430358887,0.0010005111107602715
2036.6089171587478,1.0018459558486938,0.0010017879540100694
2036.6103060921691,1.0013017654418945,0.0010005318326875567
2036.611695025591,1.0030264854431152,0.0010017282329499722
2036.613083959478,0.9997462034225464,0.001000337884761393
2036.6144728928994,1.0014652013778687,0.0010004290379583836
2036.6158618263212,1.0022872686386108,0.0010015118168666959
2036.6172507597425,1.000910997390747,0.0010009895777329803
2036.6186396936293,1.000273585319519,0.0010004652431234717
2036.6200286270514,1.000151515007019,0.0010003999341279268
2036.6214175604728,1.000101089477539,0.0010008910903707147
2036.622806493894,0.9994850754737854,0.001000152318738401
2036.6241954277816,1.0003710985183716,0.001001030090264976
2036.625584361203,1.0001198053359985,0.0010008896933868527
2036.6269732946241,1.0003753900527954,0.0010000804904848337
2036.6283622280462,1.0002593994140625,0.0010015495354309678
2036.6297511614675,1.0001585483551025,0.0010007400996983051
2036.6311400953543,0.9984332919120789,0.0010008293902501464
2036.6325290287764,1.0015087127685547,0.0010014934232458472
2036.6339179621978,0.9996735453605652,0.001000692369416356
2036.635306895619,1.000006079673767,0.0010002630297094584
2036.636695829041,0.998704195022583,0.0010002411436289549
2036.638084762928,1.0018255710601807,0.001000968157313764
2036.6394736963491,1.0009039640426636,0.001001003198325634
2036.6408626297703,1.0011177062988281,0.001000884803943336
2036.642251563191,1.0013731718063354,0.0010010021505877376
2036.643640496612,0.999445915222168,0.0010005398653447628
2036.6450294300344,1.0003126859664917,0.0010011025005951524
2036.6464183639212,1.0010054111480713,0.0010010787518694997
2036.6478072973423,1.0018765926361084,0.0010008348617702723
2036.6491962307646,0.999671220779419,0.00100107048638165
2036.6505851641857,1.001380443572998,0.0010009600082412362
2036.6519740976069,1.0003905296325684,0.0010001935297623277
2036.6533630310291,0.9999445676803589,0.0010010084370151162
2036.6547519644503,1.0004340410232544,0.001000549760647118
2036.6561408978714,1.0005557537078857,0.0010006454540416598
2036.6575298312937,1.0011242628097534,0.0010009299730882049
2036.6589187647148,1.0011212825775146,0.0010015281150117517
2036.6603076986016,1.0018863677978516,0.0010004545329138637
2036.661696632024,1.0002458095550537,0.001000978983938694
2036.663085565445,1.0021662712097168,0.001000494696199894
2036.6644744988662,1.0003682374954224,0.0010011396370828152
2036.6658634322885,1.0013700723648071,0.0010014415020123124
2036.6672523657096,1.0009595155715942,0.0010001769987866282
2036.6686412991307,1.001181721687317,0.00100139738060534
2036.6700302325528,0.9992057085037231,0.0010006292723119259
2036.671419165974,0.9993487000465393,0.0010004709474742413
2036.6728080993953,1.0005334615707397,0.0010006799129769206
2036.6741970328173,1.0008623600006104,0.0010004702489823103
2036.6755859662394,1.0016409158706665,0.0010010943515226245
2036.6769748996599,0.9996031522750854,0.0010010008700191975
2036.6783638330805,1.001218557357788,0.0010007860837504268
2036.6797527665026,1.0006630420684814,0.0010007733944803476
2036.681141699924,1.0007723569869995,0.0010006772354245186
2036.682530633345,0.9992852210998535,0.0010004611685872078
2036.6839195667671,1.0015521049499512,0.0010013339342549443
2036.6853085001885,1.0005526542663574,0.0010009993566200137
2036.6866974336097,1.0039781332015991,0.00100131263025105
2036.6880863670317,1.0010895729064941,0.0010005494114011526
2036.6894753004528,1.000326156616211,0.0010000766487792134
2036.690864233874,0.9989228248596191,0.0010012902785092592
2036.6922531672963,1.00156569480896,0.001001095399260521
2036.6936421002517,0.9994875192642212,0.0010006979573518038
2036.6950310336729,0.9992661476135254,0.0010001763002946973
2036.6964199670952,1.000479817390442,0.0010011725826188922
2036.6978089005163,1.0007009506225586,0.0009999810717999935
2036.6991978339374,1.000119924545288,0.0010005551157519221
2036.7005867673597,1.0016193389892578,0.0010008977260440588
2036.7019757007808,1.0032191276550293,0.0010013547725975513
2036.703364634202,1.0032378435134888,0.0010018384782597423
2036.7047535676243,1.0006057024002075,0.001000720076262951
2036.7061425010454,0.9997596740722656,0.0010003314819186926
2036.7075314340009,1.0033177137374878,0.0010016921442002058
2036.7089203674232,1.0004559755325317,0.0010001817718148232
2036.7103093008443,1.000257968902588,0.0010010063415393233
2036.7116982342654,0.9979133605957031,0.0010003360221162438
2036.7130871676877,0.9997329711914062,0.0010008097160607576
2036.7144761011082,1.0003290176391602,0.001000701216980815
2036.715865034063,0.9989505410194397,0.0010002471972256899
2036.717253967485,0.9991951584815979,0.0009996630251407623
2036.7186429009062,1.0006965398788452,0.0010004180949181318
2036.7200318343275,0.9992949962615967,0.0010003758361563087
2036.7214207677496,0.9993451237678528,0.0010002560447901487
2036.7228097011707,1.0008115768432617,0.0010008423123508692
2036.7241986341264,0.9996920228004456,0.0010003302013501525
2036.7255875675485,0.9998299479484558,0.0010008533718064427
2036.7269765009696,1.0020369291305542,0.0010008851531893015
2036.728365434391,1.0000174045562744,0.0010007877135649323
2036.7297543673474,1.000053882598877,0.0010007929522544146
2036.7311433007685,0.999090313911438,0.0010005865478888154
2036.7325322341899,1.001063346862793,0.0010010652476921678
2036.733921167612,1.0020551681518555,0.0010015200823545456
2036.7353101005674,1.000380039215088,0.0010005063377320766
2036.7366990339888,1.0015742778778076,0.0010008537210524082
2036.7380879674108,1.0018447637557983,0.0010012128623202443
2036.739476900832,0.9985246658325195,0.0010001399787142873
2036.7408658337877,0.9998447895050049,0.001000492600724101
2036.7422547672095,1.0006916522979736,0.0010012316051870584
2036.7436437006318,1.0003412961959839,0.0010002002818509936
2036.745032634053,0.9996126294136047,0.0010004155337810516
2036.7464215670084,1.0002084970474243,0.0010004016803577542
2036.7478105004307,0.9997525811195374,0.0010003595380112529
2036.7491994338518,0.9973021745681763,0.0010003293864428997
2036.7505883668068,1.0018935203552246,0.0010006963275372982
2036.7519773002282,1.002097487449646,0.0010012711863964796
2036.7533662336493,0.999568521976471,0.0010001080809161067
2036.7547551666048,1.0010428428649902,0.0010005055228248239
2036.756144100027,1.0013954639434814,0.0010004373034462333
2036.7575330334482,1.001587152481079,0.0010014820145443082
2036.7589219664037,0.9998003244400024,0.0010005142539739609
2036.760310899826,1.001774549484253,0.0010008213575929403
2036.7616998332471,0.9988617300987244,0.0010006828233599663
2036.7630887662026,0.9994829893112183,0.0010005328804254532
2036.7644776996246,0.999455451965332,0.0010004733921959996
2036.7658666330458,1.00062894821167,0.0010005887597799301
2036.7672555660015,0.9997826218605042,0.000999708310700953
2036.7686444994235,1.0019872188568115,0.0010019786423072219
2036.770033432379,1.0002390146255493,0.000999846844933927
2036.7714223658004,0.998691976070404,0.0010009311372414231
2036.7728112992224,1.0010907649993896,0.001001244061626494
2036.774200232178,1.0022283792495728,0.0010009980760514736
2036.7755891655993,1.0016789436340332,0.0010010392870754004
2036.7769780985557,0.9977735877037048,0.0010000650072470307
2036.7783670319768,1.0005589723587036,0.0010003728093579412
2036.7797559653982,0.9995810389518738,0.0010008569806814194
2036.7811448983546,1.0005751848220825,0.0010008149547502398
2036.7825338317757,1.0002161264419556,0.001001365832053125
2036.7839227647314,1.00088369846344,0.0009997395100072026
2036.7853116981535,1.001707911491394,0.0010010342812165618
2036.786700631109,0.9994395971298218,0.0009998116875067353
2036.7880895645296,1.003053903579712,0.001001176773570478
2036.789478497485,0.9995267987251282,0.0010008926037698984
2036.7908674309065,1.0005900859832764,0.0010006972588598728
2036.7922563638622,1.0006649494171143,0.0010001896880567074
2036.793645297284,0.9988007545471191,0.0010000920156016946
2036.7950342302397,1.0003193616867065,0.0010013473220169544
2036.796423163661,0.9976170063018799,0.0009996372973546386
2036.7978120966172,0.9999561905860901,0.0010008282260969281
2036.7992010300386,1.0009894371032715,0.0010005699004977942
2036.8005899629943,1.0002496242523193,0.0010012893471866846
2036.8019788964161,0.9985985159873962,0.001000122050754726
2036.8033678293718,0.9996914863586426,0.0010000600013881922
2036.8047567627932,1.0013819932937622,0.0010003997012972832
2036.8061456957494,1.001308560371399,0.0010005227522924542
2036.8075346291716,1.0007716417312622,0.001000765012577176
2036.8089235621271,0.9981857538223267,0.0009995148284360766
2036.8103124955483,0.9978950023651123,0.0010000579059123993
2036.8117014285049,1.0005770921707153,0.001000224961899221
2036.813090361926,1.0009613037109375,0.0010008792160078883
2036.8144792948815,1.0014898777008057,0.0010010063415393233
2036.8158682278379,0.9995312690734863,0.0009999648900702596
2036.817257161259,0.9994128346443176,0.0010005957446992397
2036.8186460942147,1.0004658699035645,0.0010006797965615988
2036.8200350276368,0.9990542531013489,0.000999941024929285
2036.8214239605923,1.0005042552947998,0.0010005721123889089
2036.822812893548,1.0018914937973022,0.001000652788206935
2036.8242018269693,0.9982888698577881,0.0010003778152167797
2036.8255907599241,1.0026962757110596,0.0010011057602241635
2036.8269796933455,0.9996061325073242,0.0010002648923546076
2036.8283686263019,1.0013712644577026,0.001001048949547112
2036.8297575592574,1.0029171705245972,0.0010010553523898125
2036.8311464926787,0.9998860955238342,0.0010001390473917127
2036.8325354256351,1.001397967338562,0.0010014231083914638
2036.8339243585906,0.9995961785316467,0.0009997694287449121
2036.835313292012,1.0022140741348267,0.0010015025036409497
2036.8367022249681,1.0010186433792114,0.0010005517397075891
2036.8380911583895,0.9979589581489563,0.0009999845642596483
2036.8394800913452,1.0005532503128052,0.001001092721708119
2036.8408690243014,0.9971566200256348,0.000999928219243884
2036.842257957257,0.9991532564163208,0.001000027870759368
2036.8436468906784,1.0004435777664185,0.0010007936507463455
2036.8450358236346,1.0018346309661865,0.0010015505831688643
2036.8464247565903,1.000401496887207,0.0010009591933339834
2036.8478136900117,0.9982670545578003,0.001000305637717247
2036.8492026229678,1.0002070665359497,0.001000146847218275
2036.8505915559235,1.0002198219299316,0.0010003589559346437
2036.851980489345,1.000301718711853,0.001000810880213976
2036.853369422301,0.9999415278434753,0.0010001877089962363
2036.8547583552568,1.0012471675872803,0.0010003179777413607
2036.8561472882125,0.9997983574867249,0.0010003733914345503
2036.8575362216343,0.9992901086807251,0.0009993541752919555
2036.85892515459,0.9978893995285034,0.0009998915484175086
2036.860314087545,1.0018523931503296,0.0010008832905441523
2036.8617030205005,1.0000487565994263,0.0010001733899116516
2036.8630919539219,1.0013306140899658,0.001001293770968914
2036.8644808868776,0.9997848272323608,0.0009996590670198202
2036.8658698198337,1.0018528699874878,0.0010013011051341891
2036.8672587527894,1.0013538599014282,0.0010005302028730512
2036.8686476862108,0.9992823600769043,0.0010003981878980994
2036.870036619167,1.0015428066253662,0.0010011916747316718
2036.8714255521227,0.9999760985374451,0.0010010192636400461
2036.8728144850784,1.0014151334762573,0.0010009962134063244
2036.8742034185002,0.9993118047714233,0.001000526244752109
2036.8755923514566,0.9982695579528809,0.0010001022601500154
2036.876981284412,1.001110553741455,0.0010001305490732193
2036.8783702173678,0.9968215823173523,0.0009993177372962236
2036.8797591503242,1.000869870185852,0.0010000846814364195
2036.8811480832796,1.0018168687820435,0.0010012848069891334
2036.882537016701,1.0014694929122925,0.0010013110004365444
2036.8839259496574,1.0010852813720703,0.001000656746327877
2036.8853148826129,0.9990912079811096,0.0010000530164688826
2036.8867038155686,1.000594973564148,0.001000076998025179
2036.8880927485247,0.9986803531646729,0.0010004048235714436
2036.8894816814804,1.0014710426330566,0.0009997509187087417
2036.8908706149018,0.9991306066513062,0.001000264543108642
2036.892259547858,1.0030606985092163,0.0010008361423388124
2036.8936484808137,0.9988226890563965,0.0009999348549172282
2036.8950374137694,1.0005943775177002,0.0010005485964938998
2036.8964263467255,1.0015370845794678,0.001000966178253293
2036.8978152796808,1.0000908374786377,0.0010000987676903605
2036.8992042126356,1.0023821592330933,0.0010009874822571874
2036.9005931455918,1.0000038146972656,0.0010003983043134212
2036.9019820790131,1.0011593103408813,0.001000495278276503
2036.9033710119688,0.9994266629219055,0.0010000019101426005
2036.904759944925,0.9999418258666992,0.001000455697067082
2036.9061488778807,1.000824213027954,0.0010000386973842978
2036.9075378108364,1.000963568687439,0.0010008993558585644
2036.9089267437926,1.0009477138519287,0.0010006738593801856
2036.9103156767483,0.9984409213066101,0.0009999716421589255
2036.911704609704,0.9994267225265503,0.0010005109943449497
2036.9130935426601,0.9991345405578613,0.0010000044712796807
2036.9144824756158,0.9993932247161865,0.0009998943423852324
2036.9158714085715,1.0008436441421509,0.0010004149517044425
2036.9172603415277,1.0004602670669556,0.001000319141894579
2036.9186492744834,1.0009937286376953,0.0010012906277552247
2036.9200382074391,1.0004491806030273,0.0010005178628489375
2036.9214271403953,1.001841425895691,0.00100144452881068
2036.922816073351,0.9996834993362427,0.0009999510366469622
2036.9242050063067,1.001744031906128,0.0010000632610172033
2036.9255939392629,1.0017422437667847,0.0010003636125475168
2036.9269828722186,1.0019350051879883,0.0010011871345341206
2036.9283718051743,0.9989692568778992,0.0009999742032960057
2036.9297607381304,1.0013375282287598,0.0010010398691520095
2036.9311496710861,1.000687837600708,0.0010003936477005482
2036.9325386040418,0.99956876039505,0.0010005085496231914
2036.9339275369973,1.0006862878799438,0.0009999396279454231
2036.9353164699523,1.003233790397644,0.0010015335865318775
2036.936705402908,1.0000053644180298,0.0010000544134527445
2036.9380943358642,1.0006321668624878,0.0010002324124798179
2036.93948326882,1.001189947128296,0.0010005856165662408
2036.9408722017756,1.0008034706115723,0.0010002024937421083
2036.9422611347318,1.0001946687698364,0.0010000915499404073
2036.943650067688,1.0007609128952026,0.0009999932954087853
2036.9450390006436,1.0010040998458862,0.0010010703699663281
2036.9464279335994,1.0005125999450684,0.000999719020910561
2036.9478168665555,1.0033485889434814,0.0010010934202000499
2036.9492057995112,1.0029546022415161,0.0010008900426328182
2036.950594732467,1.0025484561920166,0.0010011252015829086
2036.951983665423,1.0007435083389282,0.0009995204163715243
2036.9533725983788,1.0005701780319214,0.0010003563947975636
2036.9547615313345,1.0004836320877075,0.0010004460345953703
2036.956150463825,0.9996889233589172,0.0009999542962759733
2036.9575393967807,0.998926043510437,0.0010001251939684153
2036.9589283297364,1.001999855041504,0.00100057537201792
2036.9603172626926,1.000078558921814,0.0010002964409068227
2036.9617061956483,1.0001665353775024,0.0010003078496083617
2036.963095128604,1.0015385150909424,0.0010002452181652188
2036.9644840615601,0.9990930557250977,0.0010005515068769455
2036.9658729945158,1.0019505023956299,0.0010006801458075643
2036.967261927006,0.9991324543952942,0.0009998372988775373
2036.968650859962,1.0037569999694824,0.0010015583829954267
2036.9700397929178,0.9980860352516174,0.0009996277512982488
2036.9714287258726,1.003166913986206,0.0010015203151851892
2036.9728176588283,0.9996615648269653,0.000999925658106804
2036.974206591784,1.0020569562911987,0.0010006398661062121
2036.9755955247397,1.0003982782363892,0.001000170479528606
2036.9769844572302,1.001211166381836,0.0009999844478443265
2036.9783733901859,1.0013539791107178,0.0010011475533246994
2036.9797623231416,1.000885248184204,0.0009997806046158075
2036.9811512560977,1.000335454940796,0.0010001629125326872
2036.9825401890535,1.0013704299926758,0.0010004345094785094
2036.9839291215435,0.9999678730964661,0.0010006338125094771
2036.9853180544997,1.0000616312026978,0.0010001566261053085
2036.9867069874554,1.0010854005813599,0.0010003936477005482
2036.988095920411,0.9981436729431152,0.0009995262371376157
2036.9894848533672,1.0002226829528809,0.00100048934109509
2036.9908737858573,1.0017850399017334,0.0010009165853261948
